H/A,결과,Draw,year,Team_win,Opponent_win,Team_득점_avg,Team_vs_Opponent_득점_avg,Team_슈팅_avg,Team_vs_Opponent_슈팅_avg,Team_유효 슈팅_avg,Team_vs_Opponent_유효 슈팅_avg,Team_PA내 슈팅_avg,Team_vs_Opponent_PA내 슈팅_avg,Team_드리블 시도_avg,Team_vs_Opponent_드리블 시도_avg,Team_드리블 성공_avg,Team_vs_Opponent_드리블 성공_avg,Team_드리블 성공%_avg,Team_vs_Opponent_드리블 성공%_avg,Team_패스 시도_avg,Team_vs_Opponent_패스 시도_avg,Team_패스 성공_avg,Team_vs_Opponent_패스 성공_avg,Team_패스 성공%_avg,Team_vs_Opponent_패스 성공%_avg,Team_키패스_avg,Team_vs_Opponent_키패스_avg,Team_공격진영 패스 시도_avg,Team_vs_Opponent_공격진영 패스 시도_avg,Team_공격진영 패스 성공_avg,Team_vs_Opponent_공격진영 패스 성공_avg,Team_공격진영 패스 성공%_avg,Team_vs_Opponent_공격진영 패스 성공%_avg,Team_수비진영 패스 시도_avg,Team_vs_Opponent_수비진영 패스 시도_avg,Team_수비진영 성공_avg,Team_vs_Opponent_수비진영 성공_avg,Team_수비진영 성공%_avg,Team_vs_Opponent_수비진영 성공%_avg,Team_롱패스 시도_avg,Team_vs_Opponent_롱패스 시도_avg,Team_롱패스 성공_avg,Team_vs_Opponent_롱패스 성공_avg,Team_롱패스 성공%_avg,Team_vs_Opponent_롱패스 성공%_avg,Team_크로스 시도_avg,Team_vs_Opponent_크로스 시도_avg,Team_크로스 성공_avg,Team_vs_Opponent_크로스 성공_avg,Team_크로스 성공%_avg,Team_vs_Opponent_크로스 성공%_avg,Team_경합 지상 성공_avg,Team_vs_Opponent_경합 지상 성공_avg,Team_경합 지상 성공%_avg,Team_vs_Opponent_경합 지상 성공%_avg,Team_경합 공중 시도_avg,Team_vs_Opponent_경합 공중 시도_avg,Team_경합 공중 성공_avg,Team_vs_Opponent_경합 공중 성공_avg,Team_경합 공중 성공%_avg,Team_vs_Opponent_경합 공중 성공%_avg,Team_태클 시도_avg,Team_vs_Opponent_태클 시도_avg,Team_태클 성공_avg,Team_vs_Opponent_태클 성공_avg,Team_태클 성공%_avg,Team_vs_Opponent_태클 성공%_avg,Team_클리어링_avg,Team_vs_Opponent_클리어링_avg,Team_인터셉트_avg,Team_vs_Opponent_인터셉트_avg,Team_파울_avg,Team_vs_Opponent_파울_avg,Team_경고_avg,Team_vs_Opponent_경고_avg,Team_퇴장_avg,Team_vs_Opponent_퇴장_avg,Team_실점_avg,Team_vs_Opponent_실점_avg,Team_Attack_Ratingshifted1,Team_Attack_Ratingshifted2,Team_Defense_Ratingshifted1,Team_Defense_Ratingshifted2,Team_Basic_Ratingshifted1,Team_Basic_Ratingshifted2,Team_Ratingshifted1,Team_Ratingshifted2,Opponent_Team_Attack_Ratingshifted1,Opponent_Team_Attack_Ratingshifted2,Opponent_Team_Defense_Ratingshifted1,Opponent_Team_Defense_Ratingshifted2,Opponent_Team_Basic_Ratingshifted1,Opponent_Team_Basic_Ratingshifted2,Opponent_Team_Ratingshifted1,Opponent_Team_Ratingshifted2,Team_Impact_Score,Team_강원,Team_경남,Team_광주,Team_대구,Team_대전,Team_부산,Team_상주,Team_서울,Team_성남,Team_수원,Team_수원FC,Team_울산,Team_인천,Team_전남,Team_전북,Team_제주,Team_포항,상대팀_강원,상대팀_경남,상대팀_광주,상대팀_대구,상대팀_대전,상대팀_부산,상대팀_상주,상대팀_서울,상대팀_성남,상대팀_수원,상대팀_수원FC,상대팀_울산,상대팀_인천,상대팀_전남,상대팀_전북,상대팀_제주,상대팀_포항
0,1,3.25,4,3.55,2.16,0.8,0.8,10.8,8.8,4.2,4.4,5.6,5.8,8.6,6.6,4.6,4.2,53.34000000000001,65.62,429.4,426.4,323.0,323.0,74.06,74.38,7.2,5.0,78.6,80.0,51.8,52.2,63.58,62.94000000000001,117.0,128.2,86.8,91.8,75.17999999999999,70.52000000000001,56.2,63.2,27.4,29.8,49.120000000000005,46.46,19.0,16.2,5.4,3.2,27.8,17.4,67.8,71.6,35.8,43.3,52.919999999999995,55.379999999999995,64.8,48.0,40.0,29.580000000000002,61.56,42.56,15.2,9.6,6.4,14.84,35.94,49.660000000000004,28.4,17.0,8.6,7.8,12.6,8.0,1.4,1.6,0.6,0.2,2315.110794336165,2425.981014209192,2407.690966015967,2489.067745244611,2678.407272142256,2866.808385704214,2467.0696774981293,2593.952381719339,2526.586095096379,2109.5990877572863,2580.585322582332,2130.319171217694,3003.216722023319,2367.371511531128,2703.46271323401,2202.4299235020358,-5.905437051804593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,3.22,4,3.42,3.42,0.8,0.6,11.8,8.0,4.6,2.2,6.6,4.4,8.0,5.0,4.8,2.0,66.67999999999999,33.339999999999996,405.4,418.4,308.2,318.4,74.62,76.04,7.8,4.6,72.6,73.8,49.6,48.0,66.38,64.56,102.8,121.2,74.8,85.4,72.43999999999998,70.72,54.2,62.6,25.4,31.2,47.38,49.9,19.6,18.4,5.2,5.4,25.8,30.999999999999993,58.8,71.8,29.8,43.9,51.1,48.7,57.6,44.6,35.8,33.92,60.839999999999996,51.06,20.2,8.6,9.2,16.5,45.6,47.56,31.6,22.2,6.4,6.8,12.4,7.6,1.4,1.4,0.6,1.4,2432.393589956495,2411.712583998615,2461.168003382083,2496.964990312803,2776.284169599572,2884.935236671762,2556.615254312717,2597.870936994393,2352.2881731272337,2300.0774990207747,2249.84859880517,2345.038975923403,2576.0517761731335,2683.2470766216334,2392.729516035179,2442.7878505219373,-4.107340648091214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3.12,4,3.2,2.4,0.8,0.8,11.4,8.6,5.0,3.2,7.2,5.0,7.2,5.0,4.0,2.4,61.34000000000001,28.4,427.0,356.8,328.6,260.4,75.58,72.61999999999999,8.2,5.4,82.2,68.2,59.8,43.6,70.5,63.65999999999999,105.8,105.2,76.2,72.6,71.88,69.02000000000001,58.6,64.0,29.0,28.8,49.46,45.02,19.0,16.2,5.4,4.2,28.04,22.1,51.4,76.2,25.8,48.160000000000004,50.86,49.38,60.4,53.2,34.2,38.04,55.839999999999996,46.92,22.0,10.8,10.2,15.4,46.260000000000005,33.88,30.6,16.6,6.8,7.4,12.2,12.0,2.2,1.6,0.4,0.8,2516.4491659973323,2508.099627921105,2605.8744293936893,2503.6191695951356,2877.3254955146363,2910.9448355302147,2666.5496969685523,2640.8878776821516,2169.2067607213394,2369.1491660699958,2238.5852365342744,2344.972802225029,2508.2087833923156,2655.1696703150474,2305.33359354931,2456.4305462033576,-3.6041941565014275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,3.11,4,3.02,2.67,0.8,1.6,10.2,8.6,4.4,4.0,6.4,4.0,6.6,12.6,3.4,4.2,57.94000000000001,22.9,457.2,449.4,361.8,362.2,77.96000000000001,79.4,6.8,4.6,86.8,165.6,67.2,127.4,75.66,74.36,106.0,200.8,77.0,164.6,72.38,78.93999999999998,59.4,48.2,29.4,26.0,49.5,56.64000000000001,20.2,12.0,4.2,2.8,22.12,18.259999999999998,43.6,42.4,21.4,50.339999999999996,50.059999999999995,43.2,61.8,20.0,30.2,46.38,49.660000000000004,21.8,23.8,12.2,11.2,55.08,48.92,7.4,35.2,39.2,6.0,11.2,10.2,1.6,2.2,0.2,0.6,1.6,2488.8464963672513,2188.1955037866587,2596.5912233047247,2285.132343746789,2842.893704126147,2499.2839184113623,2642.777141266041,2324.2039219816033,2506.054638589436,2281.3557374456727,2526.9387187263096,2408.1602805499415,2903.805375412758,2570.2302653613006,2645.5995775761676,2419.9154277856383,-7.6420029352825445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2.8,4,2.7,2.7,0.8,2.2,10.8,9.0,3.8,3.8,7.0,5.8,7.4,4.6,4.6,1.4,63.5,43.32,431.0,505.0,341.4,393.4,77.6,76.1,6.8,5.4,87.0,84.8,69.6,59.0,79.22,66.46000000000001,99.8,133.8,71.6,98.6,71.26,73.62,57.0,69.2,28.2,40.0,49.2,56.35999999999999,21.2,12.4,4.4,3.2,21.939999999999998,28.139999999999997,32.4,60.2,16.0,43.1,49.54,51.160000000000004,62.8,65.4,30.6,44.160000000000004,49.36,43.82,26.4,4.8,10.2,1.4,40.239999999999995,18.98,36.2,21.2,5.8,9.2,11.2,11.0,2.4,1.0,0.4,0.6,2465.1630174333777,2437.910396876311,2535.1004527369346,2528.8273796438607,2807.0507513077077,2870.8863327002296,2602.4380738260065,2612.541369740134,2355.279581804124,2339.256886995678,2418.49885804472,2398.897036675525,2648.533831452537,2693.4858878129326,2474.1040904337938,2477.213270494712,-6.155028822150744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,3.05,4,3.9,1.95,0.8,0.8,8.4,9.2,3.0,2.8,6.2,5.2,9.2,5.0,5.0,1.6,58.160000000000004,28.0,400.4,398.8,311.2,315.0,76.8,78.42,5.2,6.2,80.2,70.0,62.6,48.2,77.78,68.78,102.0,118.4,72.2,86.8,69.8,73.17999999999999,55.8,61.8,27.0,31.6,47.779999999999994,50.54,17.6,13.4,3.4,3.2,22.68,23.98,36.8,58.0,19.0,48.8,50.839999999999996,43.54,55.6,30.4,26.8,32.3,50.06,37.5,25.6,8.8,10.6,19.0,42.6,37.08,34.0,15.0,6.0,8.0,13.4,8.2,2.8,1.2,0.4,2.2,2505.8010521580068,2531.660799907322,2611.28829925286,2484.0371014079537,2833.6244314017113,2931.8573811919155,2650.2379276041925,2649.185094169064,2163.942027629843,2715.180582638275,2270.3061197098928,2564.113380251912,2523.0347625767045,3065.884791909391,2319.09430330548,2781.7262515998596,-5.997250770778063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,3.0,4,3.55,3.55,0.8,1.0,8.6,9.0,3.0,2.8,5.0,3.8,10.0,6.2,5.2,1.6,49.58,20.82,423.4,506.0,331.4,408.8,77.76,80.1,5.0,4.8,86.8,88.2,68.8,64.8,79.35999999999999,71.66,110.6,118.0,79.8,85.2,72.24000000000001,71.97999999999999,53.0,69.0,24.0,32.0,43.339999999999996,46.2,17.0,10.4,3.8,2.2,26.0,25.7,39.0,60.6,19.8,48.02,50.0,53.06,54.4,38.4,25.8,32.260000000000005,49.1,40.839999999999996,27.6,10.2,11.0,23.0,41.14,45.12,32.0,16.2,6.4,9.0,13.6,10.0,2.6,1.2,0.4,0.8,2558.9621886467053,2506.578664370084,2691.337039311929,2518.3664823496674,2921.707466427986,2911.2201726756157,2724.002231462207,2645.3884397984557,2595.066727944444,2467.5917316044793,2513.28145948416,2301.8889047097987,3019.6085861466454,2736.674092185202,2709.3189245250833,2502.0515761664933,-5.0776281078519725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2.97,4,3.0,2.3,1.0,1.0,8.0,11.0,2.4,4.0,4.4,5.4,11.0,12.0,5.6,4.4,49.58,31.120000000000005,421.8,418.2,333.4,319.8,78.44,76.74,4.0,4.8,74.8,107.4,57.4,75.2,75.74,70.34,110.8,171.2,82.2,135.4,74.02,77.28,44.4,53.8,17.8,24.6,39.260000000000005,51.6,16.4,11.4,3.2,2.6,23.119999999999997,22.380000000000003,38.4,69.2,19.2,41.92,48.78,47.480000000000004,49.8,45.8,24.2,38.6,50.32,44.72,30.4,13.4,11.0,25.240000000000002,36.0,28.419999999999998,37.4,32.0,6.6,8.2,14.8,10.8,1.8,0.8,0.6,1.6,2564.8003529576094,2372.035329061596,2728.1251033412923,2468.931033235796,2953.3008711428906,2787.0570140398454,2748.7421091472643,2542.6744587790786,2188.047225299659,2465.8907955018703,2300.8928229398266,2566.0804465247775,2485.6414196765854,2747.900891190655,2324.860489305357,2593.290711072434,-6.69291834939093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,2.8,4,2.9,2.9,1.4,2.0,8.2,15.0,2.8,5.666666666666667,4.6,8.0,11.4,4.333333333333333,6.0,0.6666666666666666,52.08,22.233333333333334,399.6,544.3333333333334,317.8,430.6666666666667,78.88000000000001,78.86666666666666,4.0,7.333333333333333,68.6,101.33333333333333,54.4,68.0,78.22,66.96666666666667,112.8,127.66666666666667,84.4,91.66666666666667,74.52,71.89999999999999,41.0,83.66666666666667,15.2,40.333333333333336,37.2,48.03333333333334,15.2,22.0,3.4,3.0,24.279999999999998,13.5,39.8,64.33333333333333,20.0,35.0,49.06,53.96666666666667,44.2,69.0,24.2,31.333333333333332,54.64,45.43333333333334,27.4,7.333333333333333,10.0,2.6666666666666665,37.3,38.36666666666667,40.2,8.0,6.8,5.0,14.2,14.333333333333334,1.4,0.6666666666666666,0.8,1.0,2557.90315946444,2604.0986792647873,2673.499330822808,2574.1432445880687,2939.939790139714,2992.458327993329,2723.7807601423206,2723.566750615395,2363.7139366531455,2362.1050840984626,2366.3625977982147,2198.870839502387,2608.464986640651,2506.2291076185847,2446.1805070306705,2355.735010406478,-8.460403867947264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3.34,4,3.82,2.06,1.6,0.4,8.4,8.8,3.4,3.2,4.6,4.8,9.0,4.0,4.0,2.2,44.08,52.0,434.2,424.8,350.0,331.0,80.5,77.03999999999999,4.4,4.6,70.2,66.0,54.8,44.4,77.0,66.92,117.4,133.6,90.6,96.6,77.28,72.46000000000001,46.2,69.4,18.6,30.4,38.92,44.059999999999995,15.8,13.2,3.4,2.8,23.639999999999997,20.32,41.8,64.6,22.4,49.62,52.519999999999996,47.760000000000005,48.8,42.6,27.4,36.160000000000004,55.82000000000001,32.38,24.2,7.6,9.6,25.1,39.8,37.96,44.0,16.8,6.2,11.2,12.8,11.4,1.2,0.8,1.2,2.0,2500.376948842472,2543.2127329798027,2576.7834402764597,2523.4569824583727,2844.21408214851,2968.395235829519,2640.4581570891473,2678.354983755898,2395.736139166696,3092.75165729098,2491.910510818539,2729.7676964288817,2699.4740437832497,3264.554608062049,2529.0402312561614,3029.024653927303,-7.951052419526592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,3.3,4,5.0,5.0,1.4,0.8,9.6,10.0,3.2,3.6,4.8,5.0,7.4,5.4,3.4,2.2,44.66,35.42,430.8,373.8,343.2,286.2,79.54,76.53999999999999,5.2,6.6,70.8,72.2,55.2,51.4,76.9,70.72,118.4,113.0,89.4,79.8,75.28,70.78,51.2,56.8,20.8,25.8,38.42,43.28,18.6,13.8,3.6,3.2,20.46,22.939999999999998,37.2,62.2,19.0,39.5,50.36,50.44,54.2,37.4,29.0,25.340000000000003,53.1,43.739999999999995,21.8,15.2,8.0,12.2,37.58,43.480000000000004,41.2,19.8,6.0,6.4,11.0,10.8,0.8,1.6,1.4,1.6,2568.917929056569,2558.9621886467053,2703.874115685901,2691.337039311929,2942.3991625396584,2921.707466427986,2738.3970690940428,2724.002231462207,3021.5796300474503,2595.066727944444,2684.434097523346,2513.28145948416,3124.4221527084865,3019.6085861466454,2943.478626759761,2709.3189245250833,-3.262686267869379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,3.1,4,2.3,3.1,1.6,1.4,8.4,8.4,2.6,3.2,4.8,3.8,7.4,6.6,3.0,1.8,38.959999999999994,21.32,405.0,501.2,321.2,405.2,78.66,80.16,4.4,4.0,60.4,85.4,46.4,62.6,76.0,70.94000000000001,122.8,117.0,91.2,84.8,74.22,72.26,52.8,63.2,21.8,28.0,39.76,43.160000000000004,16.6,10.0,2.8,2.4,17.8,27.660000000000004,34.6,60.0,18.2,39.2,51.98,53.42,56.0,45.4,29.6,30.840000000000003,52.67999999999999,46.64,17.4,13.6,6.0,15.0,36.44,44.04,48.8,23.0,6.8,8.4,9.0,12.8,0.6,1.4,1.6,1.0,2576.93687692723,2564.8003529576094,2807.855784813692,2728.1251033412923,3000.7186798978237,2953.3008711428906,2795.1704472129154,2748.7421091472643,2632.08326786463,2188.047225299659,2691.456466089009,2300.8928229398266,3157.6216787772023,2485.6414196765854,2827.053804243614,2324.860489305357,-7.794316569706028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.25,4,3.9,3.9,1.6,0.6,8.6,7.6,2.8,2.6,5.0,4.4,8.6,6.6,3.8,3.0,40.959999999999994,35.9,425.0,382.2,334.2,281.6,78.1,72.89999999999999,5.0,5.0,72.6,69.6,56.6,45.4,78.36,64.47999999999999,123.8,111.8,90.2,77.6,72.88000000000001,69.08,60.4,65.6,25.2,30.4,40.9,46.480000000000004,19.6,17.8,2.8,3.8,15.319999999999999,19.68,37.6,80.8,20.6,41.0,54.620000000000005,50.5,60.2,65.0,30.0,34.4,50.04,53.06,18.8,14.0,7.2,5.0,38.699999999999996,36.56,45.6,21.4,7.0,5.8,9.2,13.4,0.4,2.0,1.8,0.8,2666.374317853337,2488.8464963672513,2822.220167741615,2596.5912233047247,3143.153011531519,2842.893704126147,2877.2491657088235,2642.777141266041,2563.765531185101,2506.054638589436,2542.444627812878,2526.9387187263096,2923.425204010252,2903.805375412758,2676.5451210027436,2645.5995775761676,-6.610087103391249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,3.08,4,2.21,3.49,1.2,1.2,9.4,7.0,2.6,2.6,5.6,4.6,7.4,7.4,3.4,2.4,45.959999999999994,31.32,436.4,441.6,345.8,330.8,78.58,74.8,5.6,3.8,74.8,69.2,57.4,45.8,76.92,65.9,117.6,126.6,85.8,91.6,73.24,72.85999999999999,64.0,58.6,29.2,29.8,44.9,50.86,21.8,11.4,4.0,3.2,18.419999999999998,30.52,35.8,69.2,20.6,38.8,57.2,54.94,60.2,67.6,29.4,37.2,48.9,55.5,21.8,10.8,7.6,4.4,34.660000000000004,26.380000000000003,43.0,25.0,7.0,8.6,11.0,15.0,0.4,1.6,1.8,0.6,2654.5472797896155,2505.8010521580068,2795.8673154398166,2611.28829925286,3094.406218352271,2833.6244314017113,2848.2736045272345,2650.2379276041925,2535.963375224617,2163.942027629843,2636.489098807002,2270.3061197098928,2928.6603020027833,2523.0347625767045,2700.370925344801,2319.09430330548,-6.939010891593675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3.1,4,4.0,4.0,1.0,1.4,9.2,8.8,2.0,3.2,5.6,4.6,8.6,10.4,4.0,3.4,48.18,30.0,424.6,422.0,337.2,324.8,78.82,77.2,5.4,5.0,69.0,90.0,52.4,65.6,75.22,74.03999999999999,119.4,148.0,88.2,113.6,74.02000000000001,75.78,61.2,59.2,27.8,24.8,44.980000000000004,43.480000000000004,22.6,12.8,4.0,2.0,17.82,17.14,33.8,64.8,19.0,36.67999999999999,56.1,48.68,60.8,52.4,29.2,36.1,48.12,52.17999999999999,24.0,11.6,8.8,13.040000000000001,36.04,37.0,42.2,32.6,7.4,6.8,13.2,11.8,1.0,0.8,1.4,2.0,2665.962998451763,2557.90315946444,2822.229040096656,2673.499330822808,3122.348649005884,2939.939790139714,2870.1802291847675,2723.7807601423206,2076.67008719294,2363.7139366531455,2187.411817018972,2366.3625977982147,2471.712989924527,2608.464986640651,2245.2649647121466,2446.1805070306705,-5.06991033184658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,3.2,4,1.91,3.8,1.2,0.6,9.0,8.0,2.6,2.6,6.0,4.6,8.4,4.4,4.2,2.0,52.94,36.339999999999996,432.0,428.4,342.2,330.2,78.64,76.97999999999999,5.4,4.6,67.2,83.4,50.2,58.2,74.16,68.68,123.8,117.0,92.2,83.0,74.64,71.02,60.6,65.8,28.4,33.6,46.519999999999996,50.94,19.6,19.0,4.0,5.2,24.339999999999996,27.74,31.6,71.0,17.8,36.2,55.379999999999995,51.279999999999994,60.2,55.8,29.2,32.2,48.6,58.04,27.8,10.0,9.2,5.8,33.12,56.42,46.0,22.4,7.2,5.4,12.4,9.2,1.2,2.2,1.6,0.8,2703.6242032399255,2516.4491659973323,2824.57429555646,2605.8744293936893,3200.6015739983454,2877.3254955146363,2909.60002426491,2666.5496969685523,2630.7630808203808,2169.2067607213394,2809.612542581572,2238.5852365342744,2926.0231040249223,2508.2087833923156,2788.7995758089583,2305.33359354931,-5.39604633437159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.5,4,4.0,4.0,1.6,0.8,9.2,8.4,3.0,4.2,6.2,6.4,8.8,5.8,4.8,3.8,58.339999999999996,71.34,476.0,414.2,386.8,311.8,81.32,73.64,5.8,5.2,74.2,71.8,56.6,46.2,75.64,63.02,128.6,120.0,99.8,85.8,77.6,69.38,62.6,60.8,32.4,28.8,52.48,46.6,22.2,17.2,5.0,3.4,27.0,17.66,30.8,70.8,16.6,36.6,52.08,51.720000000000006,57.8,51.6,29.4,25.8,51.779999999999994,49.36,28.2,13.6,9.4,6.4,33.42,52.92,38.8,22.0,7.2,5.4,13.2,9.4,1.4,2.2,1.4,0.4,2709.262052497631,2432.393589956495,2895.313695893243,2461.168003382083,3201.312230663556,2776.284169599572,2935.2959930181437,2556.615254312717,2364.1393042574678,2352.2881731272337,2516.927704104275,2249.84859880517,2770.678532301439,2576.0517761731335,2550.5818468877274,2392.729516035179,-4.860251887237588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3.2,4,2.75,2.75,1.4,0.6,9.4,11.6,3.0,3.2,6.2,6.0,7.0,6.8,4.0,1.8,59.760000000000005,20.0,429.2,473.4,350.6,374.4,81.48,78.13999999999999,6.4,6.6,64.0,74.6,49.2,48.8,75.96000000000001,62.32000000000001,123.4,112.0,97.8,86.6,79.14,77.52000000000001,59.2,63.0,32.8,29.6,55.339999999999996,48.12,21.0,19.2,5.2,3.8,28.5,21.139999999999997,27.0,47.4,13.8,30.3,49.28,49.160000000000004,49.2,57.8,26.2,37.62,52.9,41.06,26.8,11.6,8.8,4.8,33.22,43.4,38.2,20.0,6.4,9.2,13.0,9.0,1.8,1.6,1.2,0.6,2754.7533506127197,2315.110794336165,2963.4288289300284,2407.690966015967,3280.8925620314844,2678.407272142256,2999.691580524744,2467.0696774981293,2418.471134071846,2526.586095096379,2393.3646187716813,2580.585322582332,2704.7072181813137,3003.216722023319,2505.514323674947,2703.46271323401,-6.786387335556145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3.1,4,2.15,3.4,1.4,2.0,10.2,14.25,3.4,5.5,6.2,7.75,6.6,4.0,3.4,0.75,44.760000000000005,25.0,423.6,518.5,346.6,411.75,81.64,79.275,7.0,7.5,61.4,94.0,46.8,64.25,75.52000000000001,68.625,125.0,125.25,99.2,91.75,79.26,73.425,56.0,79.75,31.2,39.0,55.760000000000005,48.900000000000006,17.8,21.75,4.8,3.25,31.0,14.875,24.6,59.25,11.4,33.0,45.4,55.825,50.8,68.5,25.2,33.25,49.779999999999994,48.625,25.6,9.5,9.0,3.5,36.17999999999999,38.15,37.4,19.25,6.0,5.25,11.0,12.75,2.2,0.5,0.8,1.25,2486.222306714373,2500.376948842472,2747.4846368584585,2576.7834402764597,2979.660795035776,2844.21408214851,2737.789246202869,2640.4581570891473,2567.0963691512557,2395.736139166696,2661.9777350355566,2491.910510818539,3085.0135653170723,2699.4740437832497,2771.362556501295,2529.0402312561614,-5.255544465724174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
